filepath,label,img_size
data\bali-26_train\bali-26_train\bamboo\1359.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\136.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1360.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1361.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1362.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1363.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1364.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1365.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1366.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1367.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1368.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1369.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\137.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1370.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1371.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1372.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1373.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1374.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1375.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1376.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1377.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1378.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1379.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\138.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1380.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1381.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1382.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1383.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1384.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1385.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1386.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1387.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1388.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1389.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\139.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1390.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1391.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1392.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1393.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1394.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1395.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1396.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1397.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1398.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1399.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\14.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\140.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1400.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1401.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1402.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1403.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1404.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1405.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1406.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1407.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1408.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1409.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\141.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1410.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1411.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1412.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1413.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1414.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1415.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1416.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1417.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1418.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1419.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\142.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1420.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1421.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1422.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1423.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1424.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1425.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1426.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1427.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1428.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1429.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\143.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1430.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1431.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1432.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1433.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1434.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1435.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1436.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1437.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1438.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1439.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\144.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1440.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1441.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1442.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1443.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1444.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1445.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1446.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1447.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1448.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1449.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\145.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1450.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1451.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1452.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1453.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1454.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1455.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1456.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1457.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1458.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1459.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\146.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1460.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1461.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1462.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1463.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1464.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1465.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1466.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1467.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1468.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1469.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\147.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1470.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1471.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1472.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1473.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1474.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1475.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1476.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1477.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1478.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1479.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\148.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1480.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1481.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1482.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1483.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1484.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1485.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1486.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1487.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1488.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1489.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\149.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1490.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1491.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1492.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1493.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1494.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1495.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1496.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1497.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1498.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1499.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\15.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\150.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1500.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1501.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1502.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1503.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1504.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1505.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1506.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1507.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1508.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1509.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\151.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1510.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1511.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1512.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1513.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1514.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1515.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1516.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1517.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1518.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1519.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\152.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1520.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1521.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1522.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1523.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1524.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1525.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1526.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1527.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1528.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1529.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\153.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1530.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1531.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1532.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1533.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1534.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1535.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1536.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1537.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1538.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1539.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\154.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1540.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1541.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1542.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1543.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1544.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1545.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1546.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1547.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1548.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1549.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\155.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1550.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1551.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1552.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1553.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1554.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1555.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1556.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1557.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1558.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1559.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\156.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1560.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1561.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1562.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1563.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1564.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1565.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1566.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1567.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1568.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1569.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\157.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1570.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1571.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1572.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1573.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1574.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1575.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1576.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1577.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1578.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1579.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\158.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1580.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1581.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1582.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1583.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1584.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1585.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1586.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1587.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1588.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1589.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\159.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1590.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1591.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1592.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1593.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1594.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1595.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1596.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1597.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1598.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1599.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\16.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\160.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1600.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1601.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1602.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1603.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1604.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1605.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1606.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1607.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1608.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1609.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\161.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1610.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1611.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1612.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1613.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1614.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1615.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1616.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1617.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1618.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1619.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\162.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1620.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1621.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1622.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1623.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1624.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1625.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1626.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1627.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1628.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1629.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\163.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1630.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1631.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1632.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1633.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1634.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1635.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1636.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1637.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1638.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1639.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\164.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1640.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1641.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1642.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1643.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1644.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1645.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1646.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1647.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1648.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1649.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\165.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1650.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1651.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1652.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1653.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1654.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1655.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1656.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1657.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1658.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1659.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\166.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1660.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1661.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1662.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1663.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1664.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1665.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1666.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1667.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1668.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1669.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\167.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1670.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1671.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1672.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1673.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1674.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1675.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1676.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1677.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1678.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1679.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\168.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1680.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1681.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1682.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1683.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1684.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1685.jpg,bamboo,1
data\bali-26_train\bali-26_train\bamboo\1686.jpg,bamboo,1
